,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,state,Postal Code,Sales,Quantity,Discount,Profit,year,id,order date,oder month,order year,ship date,custome ID,ProductId,differnt
9349,3.0,244.0,0.0,0.0,312.0,3.0,3.0,0.0,9.0,1038.0,64.0,92553,842.72,8,0.0,202.2528,2013,114860,23,12,2013,29,13690,10000277,-6
9350,3.0,205.0,1.0,0.0,452.0,45.0,3.0,1.0,3.0,31.0,66.0,92553,41.96,2,0.0,10.9096,2013,114860,23,12,2013,29,13690,10001934,-6
9351,3.0,205.0,1.0,0.0,452.0,45.0,3.0,0.0,5.0,745.0,66.0,98115,13.216,4,0.2,4.4604,2013,159009,24,09,2013,28,13105,10004970,-4
9352,0.0,650.0,0.0,0.0,80.0,11.0,0.0,0.0,5.0,783.0,236.0,98115,184.752,3,0.2,-20.7846,2013,159009,24,09,2013,28,13105,10003396,-4
9353,0.0,650.0,0.0,0.0,80.0,11.0,0.0,1.0,12.0,1647.0,236.0,60623,520.464,2,0.3,-14.8704,2014,148411,25,09,2014,27,19780,10003973,-2
9354,3.0,502.0,2.0,0.0,215.0,20.0,0.0,1.0,12.0,1793.0,169.0,60623,11.424,3,0.2,3.7128,2014,148411,25,09,2014,27,19780,10002109,-2
9355,3.0,502.0,2.0,0.0,215.0,20.0,0.0,1.0,2.0,1110.0,169.0,49201,19.44,3,0.0,9.3312,2012,110324,1,12,2012,5,17560,10001826,-4
9356,3.0,502.0,2.0,0.0,215.0,20.0,0.0,1.0,12.0,1643.0,169.0,49201,3.64,2,0.0,1.0192,2012,110324,1,12,2012,5,17560,10000823,-4
9357,2.0,391.0,1.0,0.0,329.0,30.0,1.0,1.0,3.0,708.0,127.0,49201,18.54,2,0.0,8.7138,2012,110324,1,12,2012,5,17560,10001776,-4
9358,2.0,391.0,1.0,0.0,329.0,30.0,1.0,0.0,16.0,427.0,127.0,10024,43.12,5,0.2,15.092,2013,168046,25,01,2013,28,15895,10003676,-3
9359,2.0,391.0,1.0,0.0,329.0,30.0,1.0,0.0,9.0,1526.0,127.0,10024,313.722,3,0.4,-99.3453,2013,168046,25,01,2013,28,15895,10001095,-3
9360,2.0,391.0,1.0,0.0,329.0,30.0,1.0,1.0,14.0,1363.0,127.0,10024,45.98,1,0.0,7.8166,2013,168046,25,01,2013,28,15895,10000747,-3
9361,3.0,596.0,2.0,0.0,452.0,45.0,3.0,1.0,3.0,393.0,221.0,10024,428.68,7,0.0,0.0,2013,168046,25,01,2013,28,15895,10004337,-3
9362,3.0,596.0,2.0,0.0,452.0,45.0,3.0,1.0,8.0,1510.0,221.0,98105,30.576,6,0.2,10.3194,2014,111591,22,03,2014,26,18970,10004410,-4
9363,3.0,596.0,2.0,0.0,452.0,45.0,3.0,0.0,9.0,567.0,221.0,98105,13.02,7,0.0,0.3906,2014,111591,22,03,2014,26,18970,10004838,-4
9364,3.0,596.0,2.0,0.0,452.0,45.0,3.0,1.0,14.0,645.0,221.0,98105,22.14,3,0.0,6.4206,2014,111591,22,03,2014,26,18970,10002364,-4
9365,0.0,359.0,0.0,0.0,424.0,23.0,0.0,1.0,12.0,1673.0,129.0,98105,359.32,4,0.0,7.1864,2014,111591,22,03,2014,26,18970,10001809,-4
9366,3.0,630.0,0.0,0.0,262.0,30.0,1.0,1.0,3.0,779.0,229.0,63301,11.56,2,0.0,5.6644,2011,166828,22,08,2011,25,15415,10001846,-3
9367,3.0,630.0,0.0,0.0,262.0,30.0,1.0,1.0,14.0,1548.0,229.0,11561,68.48,2,0.2,25.68,2011,108147,8,06,2011,13,19480,10003876,-5
9368,0.0,270.0,1.0,0.0,240.0,28.0,1.0,1.0,12.0,1717.0,86.0,11561,1676.88,6,0.0,83.844,2011,108147,8,06,2011,13,19480,10003470,-5
9369,2.0,424.0,1.0,0.0,88.0,18.0,1.0,0.0,5.0,753.0,150.0,8701,37.94,2,0.0,18.2112,2013,154998,8,04,2013,10,14080,10004243,-2
9370,0.0,781.0,1.0,0.0,94.0,33.0,1.0,0.0,9.0,1550.0,282.0,20735,272.97,3,0.0,43.6752,2014,113460,8,11,2014,10,16390,10000422,-2
9371,0.0,781.0,1.0,0.0,94.0,33.0,1.0,0.0,5.0,1171.0,282.0,43229,41.568,4,0.2,-4.1568,2012,111339,29,05,2012,31,21760,10002506,-2
9372,0.0,781.0,1.0,0.0,94.0,33.0,1.0,1.0,8.0,906.0,282.0,43229,317.058,3,0.3,-86.0586,2012,111339,29,05,2012,31,21760,10000863,-2
9373,3.0,128.0,0.0,0.0,364.0,3.0,3.0,2.0,13.0,343.0,46.0,43229,8.04,5,0.2,2.9145,2012,111339,29,05,2012,31,21760,10002988,-2
9374,3.0,438.0,1.0,0.0,452.0,45.0,3.0,1.0,15.0,84.0,142.0,91104,419.944,7,0.2,52.493,2014,102820,8,05,2014,12,11950,10003437,-4
9375,2.0,62.0,0.0,0.0,266.0,3.0,3.0,2.0,0.0,1081.0,8.0,98105,61.38,6,0.0,15.9588,2013,149671,6,06,2013,10,16600,10002537,-4
9376,3.0,589.0,0.0,0.0,130.0,28.0,1.0,2.0,0.0,1070.0,218.0,90045,50.0,2,0.0,10.5,2012,126347,14,12,2012,19,10945,10003063,-5
9377,3.0,205.0,1.0,0.0,132.0,47.0,0.0,1.0,14.0,112.0,66.0,7017,31.8,3,0.0,13.674,2014,108756,26,12,2014,30,18865,10003237,-4
9378,3.0,298.0,0.0,0.0,80.0,11.0,0.0,1.0,7.0,782.0,101.0,54703,32.56,2,0.0,8.4656,2014,155362,18,12,2014,22,13105,10001031,-4
9379,2.0,176.0,0.0,0.0,473.0,8.0,2.0,1.0,12.0,463.0,36.0,60610,7.072,2,0.2,2.3868,2013,117625,11,05,2013,16,14500,10001535,-5
9380,2.0,176.0,0.0,0.0,473.0,8.0,2.0,0.0,5.0,1224.0,36.0,33614,45.528,3,0.2,15.9348,2011,154158,23,12,2011,27,12670,10001295,-4
9381,2.0,176.0,0.0,0.0,473.0,8.0,2.0,1.0,14.0,1540.0,36.0,33614,64.784,1,0.2,6.4784,2011,154158,23,12,2011,27,12670,10004698,-4
9382,2.0,176.0,0.0,0.0,473.0,8.0,2.0,1.0,2.0,1296.0,36.0,33614,424.272,2,0.2,-10.6068,2011,154158,23,12,2011,27,12670,10000078,-4
9383,2.0,176.0,0.0,0.0,473.0,8.0,2.0,1.0,14.0,69.0,36.0,33614,1.344,1,0.2,0.504,2011,154158,23,12,2011,27,12670,10001868,-4
9384,3.0,673.0,2.0,0.0,329.0,30.0,1.0,1.0,12.0,1814.0,249.0,33614,83.92,5,0.2,-1.049,2011,154158,23,12,2011,27,12670,10004950,-4
9385,3.0,678.0,0.0,0.0,293.0,1.0,3.0,0.0,9.0,670.0,246.0,10009,25.92,4,0.0,12.4416,2014,100433,12,08,2014,17,20125,10003441,-5
9386,3.0,623.0,0.0,0.0,60.0,43.0,1.0,1.0,12.0,1685.0,235.0,85204,120.576,8,0.2,33.1584,2014,163097,28,08,2014,1,20200,10004973,27
9387,3.0,623.0,0.0,0.0,60.0,43.0,1.0,1.0,12.0,1654.0,235.0,5408,79.92,4,0.0,37.5624,2014,127292,20,01,2014,24,19375,10000157,-4
9388,3.0,623.0,0.0,0.0,60.0,43.0,1.0,1.0,1.0,170.0,235.0,5408,12.28,1,0.0,5.7716,2014,127292,20,01,2014,24,19375,10001970,-4
9389,3.0,623.0,0.0,0.0,60.0,43.0,1.0,1.0,7.0,1282.0,235.0,5408,542.94,3,0.0,152.0232,2014,127292,20,01,2014,24,19375,10000828,-4
9390,3.0,423.0,2.0,0.0,207.0,41.0,0.0,1.0,14.0,1336.0,149.0,5408,2.04,1,0.0,0.9588,2014,127292,20,01,2014,24,19375,10001509,-4
9391,0.0,283.0,1.0,0.0,24.0,11.0,0.0,2.0,13.0,1293.0,90.0,77070,228.92,5,0.2,14.3075,2012,163734,19,06,2012,24,16375,10003692,-5
9392,1.0,218.0,1.0,0.0,120.0,4.0,3.0,0.0,5.0,753.0,58.0,60505,7.992,1,0.2,2.5974,2014,162474,14,03,2014,17,14275,10004700,-3
9393,0.0,546.0,0.0,0.0,329.0,30.0,1.0,2.0,13.0,1218.0,188.0,80219,582.336,8,0.2,-29.1168,2012,130848,25,10,2012,25,13300,10000422,0
9394,0.0,546.0,0.0,0.0,329.0,30.0,1.0,0.0,5.0,756.0,188.0,10011,629.95,5,0.0,157.4875,2011,125997,20,09,2011,23,18220,10003484,-3
9395,0.0,546.0,0.0,0.0,329.0,30.0,1.0,0.0,4.0,497.0,188.0,10011,631.782,2,0.1,140.396,2011,125997,20,09,2011,23,18220,10001394,-3
9396,0.0,546.0,0.0,0.0,329.0,30.0,1.0,1.0,10.0,191.0,188.0,10011,801.568,2,0.2,-10.0196,2011,125997,20,09,2011,23,18220,10002213,-3
9397,0.0,546.0,0.0,0.0,329.0,30.0,1.0,1.0,1.0,612.0,188.0,10011,75.18,6,0.0,35.3346,2011,125997,20,09,2011,23,18220,10002762,-3
9398,0.0,546.0,0.0,0.0,329.0,30.0,1.0,2.0,13.0,1241.0,188.0,10011,30.98,1,0.0,8.0548,2011,125997,20,09,2011,23,18220,10003842,-3
9399,3.0,721.0,0.0,0.0,17.0,11.0,0.0,1.0,2.0,1138.0,243.0,10011,1349.91,9,0.0,661.4559,2011,125997,20,09,2011,23,18220,10003072,-3
9400,3.0,99.0,0.0,0.0,331.0,44.0,2.0,1.0,7.0,1491.0,20.0,60004,14.112,6,0.2,1.2348,2013,103128,12,11,2013,16,20845,10003394,-4
9401,3.0,470.0,0.0,0.0,489.0,1.0,3.0,0.0,9.0,102.0,164.0,23602,31.12,4,0.0,14.6264,2012,167696,16,09,2012,21,11500,10001539,-5
9402,2.0,578.0,0.0,0.0,329.0,30.0,1.0,0.0,16.0,427.0,200.0,85705,4.272,2,0.2,0.9612,2011,159814,24,06,2011,28,17080,10001731,-4
9403,2.0,578.0,0.0,0.0,329.0,30.0,1.0,1.0,14.0,1540.0,200.0,10024,209.148,2,0.4,-66.2302,2013,105459,13,08,2013,18,18700,10001095,-5
9404,3.0,205.0,1.0,0.0,374.0,36.0,1.0,1.0,8.0,1562.0,66.0,10024,1591.02,6,0.0,286.3836,2013,105459,13,08,2013,18,18700,10000078,-5
9405,0.0,629.0,2.0,0.0,80.0,11.0,0.0,2.0,11.0,807.0,227.0,19134,7.92,5,0.2,1.683,2014,141663,14,04,2014,18,13105,10004076,-4
9406,0.0,629.0,2.0,0.0,80.0,11.0,0.0,1.0,12.0,1743.0,227.0,60653,574.91,2,0.3,156.047,2011,152618,14,03,2011,17,19465,10003626,-3
9407,2.0,474.0,0.0,0.0,329.0,30.0,1.0,2.0,0.0,1597.0,156.0,60653,8.448,2,0.2,2.64,2011,152618,14,03,2011,17,19465,10001215,-3
9408,2.0,474.0,0.0,0.0,329.0,30.0,1.0,0.0,9.0,550.0,156.0,10035,1071.0,9,0.0,171.36,2014,162789,23,09,2014,25,17140,10002842,-2
9409,0.0,787.0,0.0,0.0,374.0,36.0,1.0,1.0,3.0,800.0,286.0,10035,12.07,1,0.0,3.9831,2014,162789,23,09,2014,25,17140,10004864,-2
9410,0.0,787.0,0.0,0.0,374.0,36.0,1.0,0.0,9.0,469.0,286.0,19143,3.273,1,0.7,-2.5093,2014,110149,11,12,2014,14,21850,10000014,-3
9411,2.0,517.0,1.0,0.0,168.0,1.0,3.0,1.0,14.0,1089.0,176.0,19143,87.92,5,0.2,15.386,2014,110149,11,12,2014,14,21850,10001475,-3
9412,0.0,685.0,0.0,0.0,266.0,3.0,3.0,0.0,5.0,784.0,243.0,85301,104.696,1,0.2,6.5435,2013,108959,11,03,2013,15,17785,10001272,-4
9413,0.0,506.0,1.0,0.0,207.0,41.0,0.0,1.0,3.0,705.0,176.0,90036,2803.92,5,0.2,0.0,2012,164777,27,01,2012,29,20305,10002024,-2
9414,3.0,383.0,0.0,0.0,452.0,45.0,3.0,2.0,13.0,1098.0,126.0,77041,6.816,2,0.8,-11.5872,2013,132017,27,09,2013,28,17620,10004001,-1
9415,3.0,383.0,0.0,0.0,452.0,45.0,3.0,1.0,12.0,1679.0,126.0,98115,249.584,2,0.2,15.599,2012,127824,18,10,2012,22,15775,10004094,-4
9416,3.0,383.0,0.0,0.0,452.0,45.0,3.0,0.0,9.0,543.0,126.0,98115,17.94,3,0.0,8.7906,2012,127824,18,10,2012,22,15775,10001184,-4
9417,3.0,652.0,2.0,0.0,150.0,31.0,2.0,1.0,12.0,1783.0,229.0,98115,10.11,3,0.0,3.2352,2012,127824,18,10,2012,22,15775,10002505,-4
9418,3.0,652.0,2.0,0.0,150.0,31.0,2.0,1.0,12.0,1491.0,229.0,28314,10.368,2,0.2,3.6288,2011,148285,27,10,2011,1,19810,10001166,26
9419,2.0,711.0,1.0,0.0,207.0,41.0,0.0,1.0,1.0,660.0,243.0,28314,11.952,3,0.2,4.0338,2011,148285,27,10,2011,1,19810,10000349,26
9420,2.0,711.0,1.0,0.0,207.0,41.0,0.0,1.0,1.0,50.0,243.0,77041,15.224,2,0.8,-38.8212,2014,152926,3,10,2014,5,20695,10004708,-2
9421,3.0,567.0,1.0,0.0,438.0,3.0,3.0,2.0,13.0,1585.0,192.0,77041,21.984,6,0.8,-56.0592,2014,152926,3,10,2014,5,20695,10001947,-2
9422,3.0,567.0,1.0,0.0,438.0,3.0,3.0,1.0,15.0,97.0,192.0,94122,604.752,6,0.2,60.4752,2011,145254,23,07,2011,27,18535,10000441,-4
9423,3.0,567.0,1.0,0.0,438.0,3.0,3.0,2.0,13.0,40.0,192.0,94122,40.7,5,0.0,11.803,2011,145254,23,07,2011,27,18535,10004664,-4
9424,3.0,567.0,1.0,0.0,438.0,3.0,3.0,2.0,0.0,913.0,192.0,94122,302.376,3,0.2,37.797,2011,145254,23,07,2011,27,18535,10004531,-4
9425,2.0,479.0,0.0,0.0,329.0,30.0,1.0,0.0,5.0,784.0,168.0,94122,45.0,3,0.0,4.95,2011,145254,23,07,2011,27,18535,10002167,-4
9426,3.0,38.0,0.0,0.0,452.0,45.0,3.0,1.0,2.0,1371.0,6.0,10035,3785.292,6,0.1,420.588,2011,116246,12,09,2011,17,17215,10002024,-5
9427,3.0,341.0,1.0,0.0,56.0,30.0,1.0,0.0,9.0,582.0,136.0,98105,35.4,5,0.0,13.452,2013,160479,16,09,2013,21,10585,10002445,-5
9428,3.0,782.0,1.0,0.0,209.0,41.0,0.0,0.0,5.0,846.0,285.0,14215,199.9,5,0.0,39.98,2011,167486,27,11,2011,1,15145,10003268,26
9429,3.0,78.0,1.0,0.0,109.0,41.0,0.0,2.0,13.0,1091.0,29.0,77340,1212.96,8,0.3,-69.312,2011,152100,11,05,2011,16,21775,10000015,-5
9430,3.0,78.0,1.0,0.0,109.0,41.0,0.0,0.0,16.0,825.0,29.0,75081,1099.96,5,0.2,82.497,2012,166219,28,08,2012,1,11185,10004165,27
9431,1.0,595.0,2.0,0.0,374.0,36.0,1.0,1.0,10.0,1432.0,219.0,75081,103.481,1,0.3,-16.2613,2012,166219,28,08,2012,1,11185,10004607,27
9432,3.0,713.0,0.0,0.0,371.0,1.0,3.0,2.0,0.0,914.0,243.0,19134,5.904,2,0.2,1.9926,2012,111864,19,06,2012,19,18955,10004677,0
9433,3.0,713.0,0.0,0.0,371.0,1.0,3.0,1.0,12.0,1796.0,243.0,85345,30.08,2,0.2,-5.264,2012,119627,17,08,2012,23,20725,10002217,-6
9434,3.0,713.0,0.0,0.0,371.0,1.0,3.0,1.0,2.0,1142.0,243.0,85345,36.288,7,0.2,12.7008,2012,119627,17,08,2012,23,20725,10001937,-6
9435,3.0,713.0,0.0,0.0,371.0,1.0,3.0,2.0,0.0,664.0,243.0,85345,10.272,3,0.2,1.1556,2012,119627,17,08,2012,23,20725,10000203,-6
9436,1.0,118.0,0.0,0.0,374.0,36.0,1.0,1.0,3.0,73.0,26.0,85345,252.8,4,0.2,-31.6,2012,119627,17,08,2012,23,20725,10001142,-6
9437,3.0,126.0,0.0,0.0,343.0,3.0,3.0,1.0,12.0,1787.0,37.0,19143,2.946,2,0.7,-2.0622,2012,160787,25,09,2012,25,11785,10003712,0
9438,3.0,310.0,0.0,0.0,374.0,36.0,1.0,2.0,13.0,1286.0,101.0,92054,12.96,2,0.0,6.2208,2014,107853,27,05,2014,1,11920,10000520,26
9439,3.0,69.0,1.0,0.0,80.0,11.0,0.0,1.0,15.0,90.0,29.0,19134,285.576,4,0.4,-57.1152,2014,126144,1,08,2014,6,14680,10001079,-5
9440,3.0,70.0,0.0,0.0,329.0,30.0,1.0,1.0,12.0,1506.0,33.0,60623,22.24,2,0.2,2.502,2011,154655,12,10,2011,17,11050,10000898,-5
9441,2.0,625.0,0.0,0.0,225.0,33.0,1.0,1.0,1.0,52.0,230.0,10035,14.62,2,0.0,6.7252,2011,100391,25,05,2011,29,11065,10001471,-4
9442,3.0,316.0,2.0,0.0,216.0,8.0,2.0,1.0,2.0,28.0,118.0,44240,48.36,5,0.2,6.045,2011,165477,29,12,2011,31,19405,10003281,-2
9443,3.0,316.0,2.0,0.0,216.0,8.0,2.0,2.0,13.0,36.0,118.0,32216,16.256,2,0.2,1.2192,2014,165904,8,04,2014,12,14770,10003156,-4
9444,0.0,768.0,1.0,0.0,100.0,41.0,0.0,2.0,13.0,934.0,271.0,32216,219.184,2,0.2,19.1786,2014,165904,8,04,2014,12,14770,10000576,-4
9445,3.0,419.0,0.0,0.0,211.0,12.0,0.0,1.0,10.0,181.0,142.0,75019,95.84,4,0.2,34.742,2012,104052,1,03,2012,2,21565,10003215,-1
9446,3.0,43.0,0.0,0.0,247.0,12.0,0.0,1.0,12.0,1669.0,2.0,46203,12.39,3,0.0,5.6994,2012,168277,29,05,2012,3,16315,10004484,26
9447,3.0,244.0,0.0,0.0,490.0,34.0,0.0,0.0,9.0,591.0,64.0,46226,35.88,6,0.0,16.146,2013,158617,23,09,2013,29,10660,10002245,-6
9448,3.0,160.0,2.0,0.0,400.0,45.0,3.0,1.0,10.0,187.0,36.0,74133,477.3,5,0.0,138.417,2014,136882,28,05,2014,4,13690,10003664,24
9449,3.0,754.0,0.0,0.0,438.0,3.0,3.0,1.0,3.0,67.0,273.0,98052,12.32,4,0.0,5.9136,2013,148957,18,09,2013,24,12430,10002195,-6
9450,3.0,518.0,2.0,0.0,462.0,45.0,3.0,1.0,14.0,572.0,182.0,94109,8.608,2,0.2,3.0128,2011,140032,8,09,2011,13,21340,10000822,-5
9451,3.0,655.0,1.0,0.0,266.0,3.0,3.0,1.0,1.0,79.0,237.0,99207,136.26,9,0.0,5.4504,2014,145506,4,06,2014,8,17800,10004963,-4
9452,3.0,655.0,1.0,0.0,266.0,3.0,3.0,1.0,3.0,705.0,237.0,90032,186.15,3,0.0,55.845,2012,129546,28,09,2012,5,19855,10002495,23
9453,3.0,655.0,1.0,0.0,266.0,3.0,3.0,1.0,15.0,89.0,237.0,90032,81.792,6,0.2,26.5824,2012,129546,28,09,2012,5,19855,10004001,23
9454,3.0,655.0,1.0,0.0,266.0,3.0,3.0,2.0,13.0,1097.0,237.0,90032,47.19,3,0.0,13.6851,2012,129546,28,09,2012,5,19855,10004884,23
9455,2.0,343.0,2.0,0.0,76.0,40.0,2.0,2.0,11.0,1251.0,134.0,90032,36.784,2,0.2,-8.2764,2012,129546,28,09,2012,5,19855,10003555,23
9456,3.0,73.0,1.0,0.0,178.0,31.0,2.0,2.0,0.0,1460.0,33.0,37421,91.475,1,0.5,-1.8295,2013,140977,17,06,2013,20,15175,10003493,-3
9457,3.0,73.0,1.0,0.0,178.0,31.0,2.0,1.0,3.0,661.0,33.0,27405,27.192,3,0.2,0.3399,2014,151855,28,05,2014,4,11110,10002380,24
9458,3.0,698.0,0.0,0.0,438.0,3.0,3.0,1.0,2.0,358.0,249.0,27405,12.06,5,0.7,-10.05,2014,151855,28,05,2014,4,11110,10004209,24
9459,3.0,698.0,0.0,0.0,438.0,3.0,3.0,2.0,13.0,1837.0,249.0,94122,144.6,3,0.0,41.934,2011,138240,9,10,2011,14,20500,10002135,-5
9460,2.0,282.0,2.0,0.0,329.0,30.0,1.0,1.0,12.0,1465.0,89.0,94122,15.992,1,0.2,-2.9985,2011,138240,9,10,2011,14,20500,10002583,-5
9461,3.0,273.0,2.0,0.0,240.0,3.0,3.0,2.0,13.0,1322.0,78.0,10024,34.44,3,0.0,17.22,2011,101833,17,11,2011,22,14260,10003591,-5
9462,2.0,105.0,1.0,0.0,267.0,15.0,2.0,0.0,5.0,1208.0,30.0,90712,321.552,6,0.2,20.097,2011,100867,19,10,2011,24,14125,10004922,-5
9463,0.0,400.0,0.0,0.0,94.0,33.0,1.0,1.0,2.0,1832.0,139.0,40214,701.96,2,0.0,168.4704,2014,109610,26,11,2014,1,11590,10001854,25
9464,3.0,383.0,0.0,0.0,330.0,6.0,1.0,1.0,10.0,199.0,126.0,43229,19.456,4,0.2,3.4048,2011,156545,28,02,2011,3,16030,10003560,25
9465,3.0,349.0,1.0,0.0,452.0,45.0,3.0,0.0,9.0,1529.0,135.0,19711,17.28,6,0.0,7.9488,2011,109127,21,12,2011,25,15775,10004409,-4
9466,2.0,150.0,0.0,0.0,329.0,30.0,1.0,1.0,3.0,699.0,37.0,98115,31.96,2,0.0,1.598,2013,126858,20,11,2013,24,15265,10000448,-4
9467,2.0,150.0,0.0,0.0,329.0,30.0,1.0,0.0,16.0,285.0,37.0,10024,164.688,6,0.2,55.5822,2014,102925,6,11,2014,11,12280,10002735,-5
9468,2.0,150.0,0.0,0.0,329.0,30.0,1.0,1.0,12.0,1788.0,37.0,10024,166.5,2,0.4,-66.6,2014,102925,6,11,2014,11,12280,10003469,-5
9469,2.0,150.0,0.0,0.0,329.0,30.0,1.0,1.0,12.0,536.0,37.0,10024,12.96,2,0.0,6.2208,2014,102925,6,11,2014,11,12280,10001870,-5
9470,2.0,150.0,0.0,0.0,329.0,30.0,1.0,2.0,13.0,149.0,37.0,10024,110.96,2,0.0,53.2608,2014,102925,6,11,2014,11,12280,10004071,-5
9471,2.0,150.0,0.0,0.0,329.0,30.0,1.0,1.0,3.0,262.0,37.0,10024,99.98,2,0.0,3.9992,2014,102925,6,11,2014,11,12280,10001448,-5
9472,2.0,150.0,0.0,0.0,329.0,30.0,1.0,0.0,5.0,796.0,37.0,10024,11.424,1,0.2,3.7128,2014,102925,6,11,2014,11,12280,10002706,-5
9473,2.0,150.0,0.0,0.0,329.0,30.0,1.0,0.0,9.0,414.0,37.0,10024,128.124,2,0.1,24.2012,2014,102925,6,11,2014,11,12280,10004875,-5
9474,2.0,349.0,1.0,0.0,80.0,11.0,0.0,1.0,10.0,210.0,135.0,10024,101.4,5,0.0,38.532,2014,102925,6,11,2014,11,12280,10004245,-5
9475,2.0,349.0,1.0,0.0,80.0,11.0,0.0,1.0,12.0,1770.0,135.0,60653,5.904,2,0.2,1.9926,2012,100818,31,05,2012,5,15265,10000443,26
9476,2.0,349.0,1.0,0.0,80.0,11.0,0.0,0.0,9.0,1536.0,135.0,60653,173.488,7,0.2,54.215,2012,100818,31,05,2012,5,15265,10001125,26
9477,2.0,349.0,1.0,0.0,80.0,11.0,0.0,1.0,3.0,1502.0,135.0,60653,51.56,2,0.6,-61.872,2012,100818,31,05,2012,5,15265,10002703,26
9478,3.0,692.0,0.0,0.0,355.0,11.0,0.0,1.0,8.0,64.0,257.0,60653,3.564,3,0.8,-6.237,2012,100818,31,05,2012,5,15265,10004364,26
9479,3.0,692.0,0.0,0.0,355.0,11.0,0.0,1.0,3.0,247.0,257.0,60543,13.16,5,0.2,4.1125,2011,126193,7,09,2011,14,20410,10000936,-7
9480,3.0,692.0,0.0,0.0,355.0,11.0,0.0,1.0,3.0,894.0,257.0,60543,3.828,3,0.8,-6.5076,2011,126193,7,09,2011,14,20410,10001249,-7
9481,3.0,321.0,0.0,0.0,109.0,41.0,0.0,1.0,14.0,1447.0,111.0,60543,304.99,5,0.8,-533.7325,2011,126193,7,09,2011,14,20410,10004632,-7
9482,2.0,74.0,2.0,0.0,374.0,36.0,1.0,2.0,0.0,1327.0,19.0,75220,18.16,2,0.2,1.816,2014,150504,7,11,2014,13,14845,10000615,-6
9483,3.0,16.0,2.0,0.0,266.0,3.0,3.0,1.0,2.0,473.0,1.0,19134,319.984,2,0.2,91.9954,2012,158351,20,06,2012,24,11125,10001838,-4
9484,2.0,551.0,1.0,0.0,207.0,41.0,0.0,0.0,4.0,1421.0,189.0,90008,19.68,6,0.0,6.4944,2011,122679,22,07,2011,28,10255,10004757,-6
9485,2.0,551.0,1.0,0.0,207.0,41.0,0.0,1.0,12.0,1742.0,189.0,77036,781.864,10,0.32,-137.976,2013,164770,3,12,2013,5,18295,10003893,-2
9486,1.0,557.0,0.0,0.0,518.0,46.0,1.0,0.0,16.0,422.0,194.0,77036,30.816,9,0.2,9.63,2013,164770,3,12,2013,5,18295,10003893,-2
9487,0.0,575.0,1.0,0.0,367.0,28.0,1.0,1.0,8.0,1501.0,191.0,26003,673.344,3,0.3,-76.9536,2014,130505,13,10,2014,13,18385,10001932,0
9488,0.0,262.0,0.0,0.0,389.0,35.0,3.0,2.0,13.0,1612.0,82.0,7501,6.54,3,0.0,2.1582,2014,125213,12,12,2014,14,18655,10001561,-2
9489,3.0,509.0,1.0,0.0,209.0,0.0,2.0,1.0,2.0,361.0,174.0,97206,572.8,2,0.2,50.12,2012,156566,1,10,2012,4,13960,10001817,-3
9490,3.0,157.0,0.0,0.0,438.0,3.0,3.0,1.0,3.0,700.0,43.0,35810,197.05,7,0.0,59.115,2013,102232,6,08,2013,12,17665,10000538,-6
9491,3.0,157.0,0.0,0.0,438.0,3.0,3.0,1.0,2.0,1039.0,43.0,94110,2022.272,8,0.2,682.5168,2014,111738,4,01,2014,8,12385,10004584,-4
9492,1.0,268.0,0.0,0.0,345.0,34.0,0.0,1.0,3.0,1503.0,75.0,94110,9.12,3,0.0,3.1008,2014,111738,4,01,2014,8,12385,10000817,-4
9493,3.0,89.0,1.0,0.0,52.0,34.0,0.0,0.0,16.0,851.0,28.0,73120,38.16,9,0.0,19.08,2014,163188,8,11,2014,8,14050,10000756,0
9494,3.0,89.0,1.0,0.0,52.0,34.0,0.0,1.0,3.0,1502.0,28.0,74012,1592.85,7,0.0,350.427,2013,105207,3,01,2013,8,11350,10000617,-5
9495,3.0,786.0,0.0,0.0,303.0,3.0,3.0,2.0,0.0,1073.0,281.0,74012,11.88,2,0.0,5.346,2013,105207,3,01,2013,8,11350,10004364,-5
9496,3.0,786.0,0.0,0.0,303.0,3.0,3.0,1.0,1.0,1491.0,281.0,92691,120.0,6,0.0,46.8,2013,123610,13,05,2013,17,21835,10004518,-4
9497,0.0,3.0,2.0,0.0,180.0,12.0,0.0,1.0,12.0,141.0,1.0,92691,8.67,1,0.0,2.3409,2013,123610,13,05,2013,17,21835,10002222,-4
9498,0.0,3.0,2.0,0.0,180.0,12.0,0.0,1.0,12.0,1491.0,1.0,46142,4.41,1,0.0,2.0286,2014,118213,6,11,2014,8,10060,10002615,-2
9499,0.0,3.0,2.0,0.0,180.0,12.0,0.0,1.0,12.0,1507.0,1.0,46142,167.94,3,0.0,82.2906,2014,118213,6,11,2014,8,10060,10000565,-2
9500,3.0,147.0,0.0,0.0,299.0,47.0,0.0,0.0,9.0,1175.0,43.0,46142,67.8,10,0.0,31.188,2014,118213,6,11,2014,8,10060,10003673,-2
9501,3.0,436.0,0.0,0.0,438.0,3.0,3.0,0.0,9.0,503.0,153.0,53209,26.94,3,0.0,11.3148,2013,149237,27,05,2013,31,12235,10002088,-4
9502,3.0,526.0,0.0,0.0,416.0,30.0,1.0,1.0,2.0,286.0,180.0,94109,32.04,3,0.0,8.01,2012,158589,20,11,2012,24,16570,10001546,-4
